Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-01-16 09:13:21," 1 Legs #1",1h 6m,"Romanian Deadlift (Barbell)",1,105.0,8,0,0,"",,
2023-01-16 09:13:21," 1 Legs #1",1h 6m,"Romanian Deadlift (Barbell)",2,105.0,8,0,0,,,
2023-01-16 09:13:21," 1 Legs #1",1h 6m,"Romanian Deadlift (Barbell)",3,105.0,8,0,0,,,
2023-01-16 09:13:21," 1 Legs #1",1h 6m,"Standing Calf Raise (Smith Machine)",1,149.99999999999997,15,0,0,"",,
2023-01-16 09:13:21," 1 Legs #1",1h 6m,"Standing Calf Raise (Smith Machine)",2,149.99999999999997,15,0,0,,,
2023-01-16 09:13:21," 1 Legs #1",1h 6m,"Standing Calf Raise (Smith Machine)",3,149.99999999999997,15,0,0,,,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Bench press Backup ",1,45.0,12,0,0,"","",
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Bench press Backup ",2,95.0,6,0,0,,,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Bench press Backup ",3,125.0,6,0,0,,,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Bench press Backup ",4,135.0,5,0,0,,,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Bench press Backup ",5,135.0,4,0,0,,,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Bench press Backup ",6,135.0,4,0,0,,,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Shoulder Press (Machine)",1,60.0,12,0,0,"",,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Shoulder Press (Machine)",2,70.0,12,0,0,,,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Shoulder Press (Machine)",3,70.0,10,0,0,,,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Chest Dip",1,10.0,8,0,0,"",,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Chest Dip",2,15.0,7,0,0,,,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Chest Dip",3,15.0,6,0,0,,,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Lateral Raise (Dumbbell)",1,30.0,10,0,0,"",,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Lateral Raise (Dumbbell)",2,30.0,10,0,0,,,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Lateral Raise (Dumbbell)",3,30.0,9,0,0,,,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Cable Crossover",1,80.0,13,0,0,"",,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Cable Crossover",2,80.0,12,0,0,,,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Cable Crossover",3,60.0,12,0,0,,,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Cable Crossover",4,40.0,14,0,0,,,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Zzzdump2",1,125.0,13,0,0,"",,
2023-01-17 10:32:52,"2 Push #1",1h 12m,"Zzzdump2",2,125.0,12,0,0,,,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Deadlift Old Data ",1,135.0,5,0,0,"","",
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Deadlift Old Data ",2,185.00000000000003,5,0,0,,,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Deadlift Old Data ",3,225.0,5,0,0,,,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Deadlift Old Data ",4,225.0,5,0,0,,,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Deadlift Old Data ",5,225.0,5,0,0,,,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Row Machine Back Up ",1,90.0,9,0,0,"",,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Row Machine Back Up ",2,90.0,9,0,0,,,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Row Machine Back Up ",3,90.0,9,0,0,,,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Supinated EZ Bar Curl",1,20.0,15,0,0,"",,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Supinated EZ Bar Curl",2,20.0,15,0,0,,,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Supinated EZ Bar Curl",3,20.0,12,0,0,,,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Lat Pulldown Neutral grip",1,90.0,9,0,0,"",,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Lat Pulldown Neutral grip",2,90.0,10,0,0,,,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Lat Pulldown Neutral grip",3,90.0,9,0,0,,,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Reverse Fly (Cable)",1,70.0,14,0,0,"",,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Reverse Fly (Cable)",2,70.0,13,0,0,,,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Reverse Fly (Cable)",3,70.0,11,0,0,,,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Bicep Curl (Machine)",1,50.0,10,0,0,"",,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Bicep Curl (Machine)",2,50.0,9,0,0,,,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Bicep Curl (Machine)",3,50.0,8,0,0,,,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Pullover (Machine)",1,70.0,15,0,0,"",,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Pullover (Machine)",2,80.0,15,0,0,,,
2023-01-18 12:17:50,"3.2 Pull #1",1h 18m,"Pullover (Machine)",3,80.0,13,0,0,,,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Squat RPE6",1,45.0,8,0,0,"","",
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Squat RPE6",2,95.0,8,0,0,,,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Squat RPE6",3,135.0,8,0,0,,,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Squat RPE6",4,135.0,6,0,0,,,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Squat RPE6",5,135.0,6,0,0,,,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Lying Leg Curl (Machine)",1,60.0,12,0,0,"",,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Lying Leg Curl (Machine)",2,55.0,12,0,0,,,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Lying Leg Curl (Machine)",3,55.0,12,0,0,,,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Hip Abductor (Machine)",1,70.0,12,0,0,"",,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Hip Abductor (Machine)",2,70.0,12,0,0,,,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Hip Abductor (Machine)",3,70.0,14,0,0,,,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Lunge (Dumbbell)",1,40.0,10,0,0,"",,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Lunge (Dumbbell)",2,40.0,10,0,0,,,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Lunge (Dumbbell)",3,40.0,10,0,0,,,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Lunge (Dumbbell)",4,40.0,10,0,0,,,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Lunge (Dumbbell)",5,40.0,6,0,0,,,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Lunge (Dumbbell)",6,40.0,6,0,0,,,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Leg Extension (Machine)",1,140.0,12,0,0,"",,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Leg Extension (Machine)",2,125.0,12,0,0,,,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Leg Extension (Machine)",3,125.0,12,0,0,,,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Seated Calf Raise (Machine)",1,210.0,15,0,0,"",,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Seated Calf Raise (Machine)",2,210.0,15,0,0,,,
2023-01-19 08:34:34,"4 Legs #2",1h 11m,"Seated Calf Raise (Machine)",3,210.0,13,0,0,,,
2023-01-20 12:43:12,"5 Push #2",1h,"Incline Bench Press (Barbell)",1,45.0,12,0,0,"","Day",
2023-01-20 12:43:12,"5 Push #2",1h,"Incline Bench Press (Barbell)",2,105.0,8,0,0,,,
2023-01-20 12:43:12,"5 Push #2",1h,"Incline Bench Press (Barbell)",3,120.0,5,0,0,,,
2023-01-20 12:43:12,"5 Push #2",1h,"Incline Bench Press (Barbell)",4,120.0,5,0,0,,,
2023-01-20 12:43:12,"5 Push #2",1h,"Incline Bench Press (Barbell)",5,120.0,5,0,0,,,
2023-01-20 12:43:12,"5 Push #2",1h,"Incline Bench Press (Barbell)",6,95.00000000000001,8,0,0,,,
2023-01-20 12:43:12,"5 Push #2",1h,"Seated Overhead Press (Dumbbell)",1,50.0,10,0,0,"",,
2023-01-20 12:43:12,"5 Push #2",1h,"Seated Overhead Press (Dumbbell)",2,50.0,10,0,0,,,
2023-01-20 12:43:12,"5 Push #2",1h,"Seated Overhead Press (Dumbbell)",3,50.0,7,0,0,,,
2023-01-20 12:43:12,"5 Push #2",1h,"Cable Low Chest Thing ",1,40.0,12,0,0,"",,
2023-01-20 12:43:12,"5 Push #2",1h,"Cable Low Chest Thing ",2,40.0,12,0,0,,,
2023-01-20 12:43:12,"5 Push #2",1h,"Cable Low Chest Thing ",3,80.0,13,0,0,,,
2023-01-20 12:43:12,"5 Push #2",1h,"Cable Low Chest Thing ",4,80.0,12,0,0,,,
2023-01-20 12:43:12,"5 Push #2",1h,"Lateral Raise (Cable)",1,20.0,9,0,0,"",,
2023-01-20 12:43:12,"5 Push #2",1h,"Lateral Raise (Cable)",2,20.0,9,0,0,,,
2023-01-20 12:43:12,"5 Push #2",1h,"Lateral Raise (Cable)",3,20.0,8,0,0,,,
2023-01-20 12:43:12,"5 Push #2",1h,"Lateral Raise (Cable)",4,20.0,8,0,0,,,
2023-01-20 12:43:12,"5 Push #2",1h,"Triceps Extension",1,40.0,12,0,0,"",,
2023-01-20 12:43:12,"5 Push #2",1h,"Triceps Extension",2,40.0,12,0,0,,,
2023-01-20 12:43:12,"5 Push #2",1h,"Triceps Extension",3,50.00000000000001,10,0,0,,,
2023-01-20 12:43:12,"5 Push #2",1h,"Triceps Extension",4,50.0,10,0,0,,,
2023-01-20 12:43:12,"5 Push #2",1h,"Triceps Extension",5,50.0,8,0,0,,,
2023-01-20 12:43:12,"5 Push #2",1h,"Triceps Extension",6,50.0,8,0,0,,,
2023-01-20 12:43:12,"5 Push #2",1h,"Zzzdump2",1,125.0,12,0,0,"",,
2023-01-20 12:43:12,"5 Push #2",1h,"Zzzdump2",2,125.0,12,0,0,,,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Pull Up",1,0.0,6,0,0,"","",
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Pull Up",2,0.0,7,0,0,,,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Pull Up",3,0.0,7,0,0,,,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Hammer Curl (Dumbbell)",1,50.0,9,0,0,"",,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Hammer Curl (Dumbbell)",2,50.0,9,0,0,,,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Hammer Curl (Dumbbell)",3,50.0,10,0,0,,,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Shrug (Dumbbell)",1,50.0,12,0,0,"",,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Shrug (Dumbbell)",2,50.0,12,0,0,,,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"T Bar Row",1,50.0,12,0,0,"",,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"T Bar Row",2,50.0,12,0,0,,,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"T Bar Row",3,45.0,11,0,0,,,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"T Bar Row",4,45.0,10,0,0,,,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Reverse Fly (Machine)",1,60.0,15,0,0,"",,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Reverse Fly (Machine)",2,60.0,15,0,0,,,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Reverse Fly (Machine)",3,60.0,16,0,0,,,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Row - Elbows Out ",1,90.0,7,0,0,"",,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Row - Elbows Out ",2,90.0,10,0,0,,,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Row - Elbows Out ",3,90.0,10,0,0,,,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Single Arm Cable Curl",1,40.0,9,0,0,"",,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Single Arm Cable Curl",2,40.0,9,0,0,,,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Single Arm Cable Curl",3,40.0,8,0,0,,,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Single Arm Cable Curl",4,40.0,8,0,0,,,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Single Arm Cable Curl",5,40.0,8,0,0,,,
2023-01-23 09:04:30,"3 Pull #1",1h 1m,"Single Arm Cable Curl",6,40.0,8,0,0,,,
2023-01-24 11:12:03," 1 Legs #1",1h 5m,"Squat (Barbell)",1,45.0,8,0,0,"","",
2023-01-24 11:12:03," 1 Legs #1",1h 5m,"Squat (Barbell)",2,135.0,6,0,0,,,
2023-01-24 11:12:03," 1 Legs #1",1h 5m,"Squat (Barbell)",3,155.0,5,0,0,,,
2023-01-24 11:12:03," 1 Legs #1",1h 5m,"Squat (Barbell)",4,155.0,5,0,0,,,
2023-01-24 11:12:03," 1 Legs #1",1h 5m,"Squat (Barbell)",5,165.0,5,0,0,,,
2023-01-24 11:12:03," 1 Legs #1",1h 5m,"Squat (Barbell)",6,95.0,8,0,0,,,
2023-01-24 11:12:03," 1 Legs #1",1h 5m,"Hip Thrust (Barbell)",1,170.0,11,0,0,"",,
2023-01-24 11:12:03," 1 Legs #1",1h 5m,"Hip Thrust (Barbell)",2,170.0,11,0,0,,,
2023-01-24 11:12:03," 1 Legs #1",1h 5m,"Hip Thrust (Barbell)",3,170.0,11,0,0,,,
2023-01-24 11:12:03," 1 Legs #1",1h 5m,"Romanian Deadlift (Barbell)",1,105.0,9,0,0,"",,
2023-01-24 11:12:03," 1 Legs #1",1h 5m,"Romanian Deadlift (Barbell)",2,105.0,9,0,0,,,
2023-01-24 11:12:03," 1 Legs #1",1h 5m,"Romanian Deadlift (Barbell)",3,105.0,8,0,0,,,
2023-01-24 11:12:03," 1 Legs #1",1h 5m,"Standing Calf Raise (Smith Machine)",1,149.99999999999997,15,0,0,"",,
2023-01-24 11:12:03," 1 Legs #1",1h 5m,"Standing Calf Raise (Smith Machine)",2,170.0,14,0,0,,,
2023-01-24 11:12:03," 1 Legs #1",1h 5m,"Standing Calf Raise (Smith Machine)",3,170.0,11,0,0,,,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Bench press Backup ",1,45.0,12,0,0,"","",
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Bench press Backup ",2,95.0,6,0,0,,,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Bench press Backup ",3,125.0,6,0,0,,,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Bench press Backup ",4,135.0,5,0,0,,,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Bench press Backup ",5,135.0,5,0,0,,,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Bench press Backup ",6,135.0,5,0,0,,,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Shoulder Press (Machine)",1,74.99999999999999,8,0,0,"",,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Shoulder Press (Machine)",2,74.99999999999999,11,0,0,,,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Shoulder Press (Machine)",3,80.0,10,0,0,,,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Chest Dip",1,0.0,12,0,0,"",,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Chest Dip",2,15.0,8,0,0,,,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Chest Dip",3,15.0,9,0,0,,,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Lateral Raise (Dumbbell)",1,30.0,11,0,0,"",,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Lateral Raise (Dumbbell)",2,30.0,11,0,0,,,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Cable Crossover",1,80.0,15,0,0,"",,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Cable Crossover",2,60.0,15,0,0,,,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Cable Crossover",3,40.0,14,0,0,,,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Triceps Extension (Machine)",1,55.0,16,0,0,"",,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Triceps Extension (Machine)",2,65.0,12,0,0,,,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Triceps Extension (Machine)",3,65.0,12,0,0,,,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Zzzdump2",1,125.0,12,0,0,"",,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Zzzdump2",2,74.99999999999999,15,0,0,,,
2023-01-25 11:21:45,"2 Push #1",1h 39m,"Zzzdump2",3,74.99999999999999,13,0,0,,,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Deadlift Old Data ",1,135.0,6,0,0,"","",
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Deadlift Old Data ",2,185.00000000000003,6,0,0,,,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Deadlift Old Data ",3,225.0,5,0,0,,,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Deadlift Old Data ",4,235.0,5,0,0,,,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Deadlift Old Data ",5,235.0,5,0,0,,,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Row Machine Back Up ",1,90.0,10,0,0,"",,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Row Machine Back Up ",2,90.0,10,0,0,,,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Row Machine Back Up ",3,90.0,11,0,0,,,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Lat Pulldown (Cable)",1,90.0,12,0,0,"",,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Lat Pulldown (Cable)",2,80.0,12,0,0,,,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Lat Pulldown (Cable)",3,70.0,12,0,0,,,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Lat Pulldown (Cable)",4,80.0,10,0,0,,,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Supinated EZ Bar Curl",1,25.0,12,0,0,"",,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Supinated EZ Bar Curl",2,25.0,15,0,0,,,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Supinated EZ Bar Curl",3,25.0,12,0,0,,,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Reverse Fly (Cable)",1,70.0,13,0,0,"",,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Reverse Fly (Cable)",2,80.0,11,0,0,,,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Reverse Fly (Cable)",3,80.0,9,0,0,,,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Bicep Curl (Machine)",1,50.0,10,0,0,"",,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Bicep Curl (Machine)",2,55.0,8,0,0,,,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Bicep Curl (Machine)",3,55.0,6,0,0,,,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Pullover (Machine)",1,80.0,15,0,0,"",,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Pullover (Machine)",2,80.0,15,0,0,,,
2023-01-26 12:44:17,"6 Pull #2",1h 17m,"Pullover (Machine)",3,80.0,14,0,0,,,
2023-01-27 09:31:03,"4 Legs #2",1h,"Squat RPE6",1,45.0,8,0,0,"","",
2023-01-27 09:31:03,"4 Legs #2",1h,"Squat RPE6",2,95.0,8,0,0,,,
2023-01-27 09:31:03,"4 Legs #2",1h,"Squat RPE6",3,135.0,8,0,0,,,
2023-01-27 09:31:03,"4 Legs #2",1h,"Squat RPE6",4,135.0,6,0,0,,,
2023-01-27 09:31:03,"4 Legs #2",1h,"Squat RPE6",5,105.0,8,0,0,,,
2023-01-27 09:31:03,"4 Legs #2",1h,"Lying Leg Curl (Machine)",1,55.0,12,0,0,"",,
2023-01-27 09:31:03,"4 Legs #2",1h,"Lying Leg Curl (Machine)",2,55.0,12,0,0,,,
2023-01-27 09:31:03,"4 Legs #2",1h,"Lying Leg Curl (Machine)",3,65.0,12,0,0,,,
2023-01-27 09:31:03,"4 Legs #2",1h,"Hip Abductor (Machine)",1,70.0,12,0,0,"",,
2023-01-27 09:31:03,"4 Legs #2",1h,"Hip Abductor (Machine)",2,74.99999999999999,8,0,0,,,
2023-01-27 09:31:03,"4 Legs #2",1h,"Hip Adductor (Machine)",1,55.0,10,0,0,"",,
2023-01-27 09:31:03,"4 Legs #2",1h,"Hip Adductor (Machine)",2,55.0,10,0,0,,,
2023-01-27 09:31:03,"4 Legs #2",1h,"Leg Extension (Machine)",1,130.0,12,0,0,"",,
2023-01-27 09:31:03,"4 Legs #2",1h,"Leg Extension (Machine)",2,140.0,12,0,0,,,
2023-01-27 09:31:03,"4 Legs #2",1h,"Leg Extension (Machine)",3,140.0,12,0,0,,,
2023-01-27 09:31:03,"4 Legs #2",1h,"Seated Calf Raise (Machine)",1,210.0,15,0,0,"",,
2023-01-27 09:31:03,"4 Legs #2",1h,"Seated Calf Raise (Machine)",2,210.0,15,0,0,,,
2023-01-27 09:31:03,"4 Legs #2",1h,"Seated Calf Raise (Machine)",3,210.0,15,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Incline Bench Press (Barbell)",1,45.0,12,0,0,"","Day",
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Incline Bench Press (Barbell)",2,105.0,8,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Incline Bench Press (Barbell)",3,115.0,5,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Incline Bench Press (Barbell)",4,115.0,5,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Incline Bench Press (Barbell)",5,115.0,5,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Incline Bench Press (Barbell)",6,95.0,10,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Cable Kickback",1,20.0,8,0,0,"",,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Cable Kickback",2,20.0,6,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Lateral Raise (Cable)",1,20.0,12,0,0,"",,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Lateral Raise (Cable)",2,20.0,12,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Lateral Raise (Cable)",3,20.0,9,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Lateral Raise (Cable)",4,20.0,9,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Cable Low Chest Thing ",1,40.0,12,0,0,"",,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Cable Low Chest Thing ",2,60.0,9,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Cable Low Chest Thing ",3,100.0,9,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Cable Low Chest Thing ",4,100.0,9,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Triceps Extension",1,45.0,13,0,0,"",,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Triceps Extension",2,45.0,13,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Triceps Extension",3,55.0,8,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Triceps Extension",4,55.0,8,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Triceps Extension",5,55.0,8,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Triceps Extension",6,55.0,8,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Seated Overhead Press (Dumbbell)",1,50.0,8,0,0,"",,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Seated Overhead Press (Dumbbell)",2,50.0,10,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Seated Overhead Press (Dumbbell)",3,50.0,8,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Crunch",1,70.0,13,0,0,"",,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Crunch",2,74.99999999999999,12,0,0,,,
2023-01-28 09:20:01,"5 Push #2",1h 7m,"Crunch",3,74.99999999999999,12,0,0,,,
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"Pull Up",1,0.0,7,0,0,"","",
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"Pull Up",2,0.0,8,0,0,,,
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"Pull Up",3,0.0,8,0,0,,,
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"Hammer Curl (Dumbbell)",1,60.0,6,0,0,"",,
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"Hammer Curl (Dumbbell)",2,60.0,7,0,0,,,
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"Hammer Curl (Dumbbell)",3,60.0,6,0,0,,,
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"Shrug (Dumbbell)",1,60.0,10,0,0,"",,
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"Shrug (Dumbbell)",2,60.0,2,0,0,,,
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"T Bar Row",1,55.0,10,0,0,"",,
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"T Bar Row",2,55.0,11,0,0,,,
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"T Bar Row",3,50.0,12,0,0,,,
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"T Bar Row",4,50.0,10,0,0,,,
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"Reverse Fly (Machine)",1,65.0,13,0,0,"",,
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"Reverse Fly (Machine)",2,70.0,12,0,0,,,
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"Reverse Fly (Machine)",3,70.0,3,0,0,,,
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"Reverse Fly (Machine)",4,90.0,6,0,0,,,
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"Row - Elbows Out ",1,90.0,10,0,0,"",,
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"Row - Elbows Out ",2,90.0,10,0,0,,,
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"Row - Elbows Out ",3,90.0,10,0,0,,,
2023-01-30 09:10:24,"6 Pull #1",1h 2m,"Single Arm Cable Curl",1,40.0,9,0,0,"",,
